<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;
SPFB.RTS-12.18;1;14.12.2018;18:28;111050,00;111050,00;110990,00;111000,00;806;;;
SPFB.RTS-12.18;1;14.12.2018;18:29;110990,00;111050,00;110970,00;110990,00;364;;;
SPFB.RTS-12.18;1;14.12.2018;18:30;110980,00;111020,00;110980,00;111010,00;316;;;
SPFB.RTS-12.18;1;14.12.2018;18:31;110990,00;111000,00;110920,00;110980,00;720;;;
SPFB.RTS-12.18;1;14.12.2018;18:32;110980,00;111000,00;110940,00;110980,00;1245;;;
SPFB.RTS-12.18;1;14.12.2018;18:33;110990,00;111010,00;110950,00;110970,00;163;;;
SPFB.RTS-12.18;1;14.12.2018;18:34;110990,00;111010,00;110910,00;110960,00;1011;;;
SPFB.RTS-12.18;1;14.12.2018;18:35;110960,00;111000,00;110940,00;110950,00;472;;;
SPFB.RTS-12.18;1;14.12.2018;18:36;110950,00;111030,00;110930,00;111010,00;869;;;
SPFB.RTS-12.18;1;14.12.2018;18:37;111020,00;111050,00;111000,00;111040,00;458;;;
SPFB.RTS-12.18;1;14.12.2018;18:38;111040,00;111080,00;111030,00;111060,00;415;;;
SPFB.RTS-12.18;1;14.12.2018;18:39;111050,00;111180,00;111050,00;111180,00;1316;;;
SPFB.RTS-12.18;1;14.12.2018;18:40;111160,00;111170,00;111110,00;111120,00;577;;;
SPFB.RTS-12.18;1;14.12.2018;18:41;111130,00;111190,00;111120,00;111170,00;1097;;;
SPFB.RTS-12.18;1;14.12.2018;18:42;111180,00;111200,00;111150,00;111170,00;720;;;
SPFB.RTS-12.18;1;14.12.2018;18:43;111160,00;111170,00;111120,00;111130,00;673;;;
SPFB.RTS-12.18;1;14.12.2018;18:44;111120,00;111140,00;111110,00;111110,00;182;;;
SPFB.RTS-12.18;1;14.12.2018;18:45;111110,00;111150,00;111100,00;111150,00;576;;;
SPFB.RTS-12.18;1;14.12.2018;19:06;111200,00;111500,00;111060,00;111080,00;5508;;;
SPFB.RTS-12.18;1;14.12.2018;19:07;111070,00;111090,00;110940,00;110980,00;2292;;;
SPFB.RTS-12.18;1;14.12.2018;19:08;110970,00;111070,00;110960,00;111010,00;851;;;
SPFB.RTS-12.18;1;14.12.2018;19:09;111000,00;111020,00;110840,00;110840,00;1330;;;
SPFB.RTS-12.18;1;14.12.2018;19:10;110840,00;110890,00;110840,00;110880,00;454;;;
SPFB.RTS-12.18;1;14.12.2018;19:11;110870,00;110960,00;110690,00;110940,00;4182;;;
SPFB.RTS-12.18;1;14.12.2018;19:12;110930,00;110940,00;110880,00;110890,00;795;;;
SPFB.RTS-12.18;1;14.12.2018;19:13;110890,00;110960,00;110870,00;110940,00;824;;;
SPFB.RTS-12.18;1;14.12.2018;19:14;110950,00;110950,00;110910,00;110920,00;234;;;
SPFB.RTS-12.18;1;14.12.2018;19:15;110930,00;110980,00;110920,00;110960,00;285;;;
SPFB.RTS-12.18;1;14.12.2018;19:16;110970,00;111030,00;110950,00;111000,00;529;;;
SPFB.RTS-12.18;1;14.12.2018;19:17;110990,00;111040,00;110990,00;111010,00;439;;;
SPFB.RTS-12.18;1;14.12.2018;19:18;111000,00;111040,00;110980,00;111010,00;240;;;
SPFB.RTS-12.18;1;14.12.2018;19:19;111010,00;111010,00;110970,00;110970,00;310;;;
SPFB.RTS-12.18;1;14.12.2018;19:20;110980,00;110990,00;110960,00;110970,00;139;;;
SPFB.RTS-12.18;1;14.12.2018;19:21;110980,00;111030,00;110970,00;110990,00;247;;;
SPFB.RTS-12.18;1;14.12.2018;19:22;110990,00;110990,00;110950,00;110960,00;194;;;
SPFB.RTS-12.18;1;14.12.2018;19:23;110970,00;110990,00;110950,00;110980,00;204;;;
SPFB.RTS-12.18;1;14.12.2018;19:24;110990,00;111000,00;110930,00;110960,00;116;;;
SPFB.RTS-12.18;1;14.12.2018;19:25;110940,00;110980,00;110860,00;110880,00;550;;;
SPFB.RTS-12.18;1;14.12.2018;19:26;110870,00;110880,00;110750,00;110760,00;2030;;;
SPFB.RTS-12.18;1;14.12.2018;19:27;110760,00;110840,00;110750,00;110840,00;607;;;
SPFB.RTS-12.18;1;14.12.2018;19:28;110820,00;110890,00;110800,00;110870,00;446;;;
SPFB.RTS-12.18;1;14.12.2018;19:29;110880,00;110910,00;110840,00;110900,00;301;;;
SPFB.RTS-12.18;1;14.12.2018;19:30;110900,00;110910,00;110840,00;110850,00;305;;;
SPFB.RTS-12.18;1;14.12.2018;19:31;110840,00;110910,00;110810,00;110830,00;863;;;
SPFB.RTS-12.18;1;14.12.2018;19:32;110810,00;110920,00;110810,00;110830,00;943;;;
SPFB.RTS-12.18;1;14.12.2018;19:33;110830,00;110900,00;110830,00;110870,00;359;;;
SPFB.RTS-12.18;1;14.12.2018;19:34;110880,00;110900,00;110870,00;110880,00;154;;;
SPFB.RTS-12.18;1;14.12.2018;19:35;110900,00;110920,00;110810,00;110820,00;352;;;
SPFB.RTS-12.18;1;14.12.2018;19:36;110820,00;110850,00;110820,00;110850,00;553;;;
SPFB.RTS-12.18;1;14.12.2018;19:37;110850,00;110850,00;110810,00;110830,00;232;;;
SPFB.RTS-12.18;1;14.12.2018;19:38;110820,00;110830,00;110760,00;110760,00;332;;;
SPFB.RTS-12.18;1;14.12.2018;19:39;110780,00;110820,00;110780,00;110810,00;99;;;
SPFB.RTS-12.18;1;14.12.2018;19:40;110810,00;110840,00;110790,00;110830,00;252;;;
SPFB.RTS-12.18;1;14.12.2018;19:41;110820,00;110840,00;110800,00;110840,00;453;;;
SPFB.RTS-12.18;1;14.12.2018;19:42;110830,00;110850,00;110820,00;110840,00;216;;;
SPFB.RTS-12.18;1;14.12.2018;19:43;110830,00;110920,00;110830,00;110890,00;1041;;;
SPFB.RTS-12.18;1;14.12.2018;19:44;110890,00;110910,00;110860,00;110890,00;518;;;
SPFB.RTS-12.18;1;14.12.2018;19:45;110880,00;110880,00;110840,00;110850,00;183;;;
SPFB.RTS-12.18;1;14.12.2018;19:46;110840,00;110850,00;110770,00;110800,00;519;;;
SPFB.RTS-12.18;1;14.12.2018;19:47;110800,00;110840,00;110800,00;110830,00;349;;;
SPFB.RTS-12.18;1;14.12.2018;19:48;110820,00;110870,00;110800,00;110830,00;410;;;
SPFB.RTS-12.18;1;14.12.2018;19:49;110830,00;110850,00;110820,00;110850,00;222;;;
SPFB.RTS-12.18;1;14.12.2018;19:50;110850,00;110850,00;110790,00;110790,00;138;;;
SPFB.RTS-12.18;1;14.12.2018;19:51;110790,00;110800,00;110770,00;110800,00;266;;;
SPFB.RTS-12.18;1;14.12.2018;19:52;110790,00;110810,00;110670,00;110700,00;2093;;;
SPFB.RTS-12.18;1;14.12.2018;19:53;110690,00;110720,00;110520,00;110540,00;3015;;;
SPFB.RTS-12.18;1;14.12.2018;19:54;110540,00;110620,00;110460,00;110610,00;1381;;;
SPFB.RTS-12.18;1;14.12.2018;19:55;110610,00;110670,00;110590,00;110640,00;585;;;
SPFB.RTS-12.18;1;14.12.2018;19:56;110640,00;110680,00;110600,00;110670,00;328;;;
SPFB.RTS-12.18;1;14.12.2018;19:57;110670,00;110710,00;110660,00;110680,00;468;;;
SPFB.RTS-12.18;1;14.12.2018;19:58;110690,00;110720,00;110660,00;110670,00;353;;;
SPFB.RTS-12.18;1;14.12.2018;19:59;110660,00;110690,00;110650,00;110670,00;139;;;
SPFB.RTS-12.18;1;14.12.2018;20:00;110660,00;110660,00;110600,00;110640,00;343;;;
SPFB.RTS-12.18;1;14.12.2018;20:01;110640,00;110760,00;110640,00;110730,00;584;;;
SPFB.RTS-12.18;1;14.12.2018;20:02;110730,00;110780,00;110730,00;110750,00;332;;;
SPFB.RTS-12.18;1;14.12.2018;20:03;110740,00;110750,00;110700,00;110740,00;259;;;
SPFB.RTS-12.18;1;14.12.2018;20:04;110740,00;110760,00;110660,00;110740,00;904;;;
SPFB.RTS-12.18;1;14.12.2018;20:05;110730,00;110790,00;110730,00;110780,00;401;;;
SPFB.RTS-12.18;1;14.12.2018;20:06;110780,00;110800,00;110750,00;110760,00;366;;;
SPFB.RTS-12.18;1;14.12.2018;20:07;110760,00;110790,00;110760,00;110770,00;483;;;
SPFB.RTS-12.18;1;14.12.2018;20:08;110780,00;110800,00;110760,00;110770,00;241;;;
SPFB.RTS-12.18;1;14.12.2018;20:09;110770,00;110780,00;110750,00;110780,00;103;;;
SPFB.RTS-12.18;1;14.12.2018;20:10;110790,00;110800,00;110750,00;110750,00;92;;;
SPFB.RTS-12.18;1;14.12.2018;20:11;110750,00;110760,00;110670,00;110680,00;378;;;
SPFB.RTS-12.18;1;14.12.2018;20:12;110680,00;110720,00;110650,00;110700,00;289;;;
SPFB.RTS-12.18;1;14.12.2018;20:13;110690,00;110720,00;110660,00;110700,00;248;;;
SPFB.RTS-12.18;1;14.12.2018;20:14;110700,00;110710,00;110670,00;110710,00;172;;;
SPFB.RTS-12.18;1;14.12.2018;20:15;110720,00;110740,00;110710,00;110720,00;118;;;
SPFB.RTS-12.18;1;14.12.2018;20:16;110710,00;110730,00;110700,00;110700,00;109;;;
SPFB.RTS-12.18;1;14.12.2018;20:17;110690,00;110750,00;110690,00;110740,00;177;;;
SPFB.RTS-12.18;1;14.12.2018;20:18;110750,00;110770,00;110750,00;110750,00;219;;;
SPFB.RTS-12.18;1;14.12.2018;20:19;110760,00;110780,00;110730,00;110770,00;170;;;
SPFB.RTS-12.18;1;14.12.2018;20:20;110780,00;110790,00;110760,00;110770,00;225;;;
SPFB.RTS-12.18;1;14.12.2018;20:21;110770,00;110790,00;110750,00;110750,00;116;;;
SPFB.RTS-12.18;1;14.12.2018;20:22;110760,00;110790,00;110750,00;110790,00;167;;;
SPFB.RTS-12.18;1;14.12.2018;20:23;110790,00;110790,00;110760,00;110760,00;89;;;
SPFB.RTS-12.18;1;14.12.2018;20:24;110780,00;110800,00;110760,00;110800,00;165;;;
SPFB.RTS-12.18;1;14.12.2018;20:25;110800,00;110800,00;110750,00;110780,00;289;;;
SPFB.RTS-12.18;1;14.12.2018;20:26;110780,00;110790,00;110750,00;110750,00;175;;;
SPFB.RTS-12.18;1;14.12.2018;20:27;110750,00;110790,00;110750,00;110770,00;94;;;
SPFB.RTS-12.18;1;14.12.2018;20:28;110760,00;110770,00;110750,00;110760,00;147;;;
SPFB.RTS-12.18;1;14.12.2018;20:29;110770,00;110810,00;110760,00;110810,00;337;;;
SPFB.RTS-12.18;1;14.12.2018;20:30;110810,00;110810,00;110760,00;110780,00;973;;;
SPFB.RTS-12.18;1;14.12.2018;20:31;110770,00;110850,00;110760,00;110810,00;988;;;
SPFB.RTS-12.18;1;14.12.2018;20:32;110810,00;110830,00;110790,00;110830,00;179;;;
SPFB.RTS-12.18;1;14.12.2018;20:33;110840,00;110840,00;110810,00;110810,00;156;;;
SPFB.RTS-12.18;1;14.12.2018;20:34;110810,00;110830,00;110790,00;110790,00;132;;;
SPFB.RTS-12.18;1;14.12.2018;20:35;110790,00;110820,00;110790,00;110790,00;113;;;
SPFB.RTS-12.18;1;14.12.2018;20:36;110790,00;110810,00;110790,00;110810,00;114;;;
SPFB.RTS-12.18;1;14.12.2018;20:37;110800,00;110820,00;110790,00;110820,00;89;;;
SPFB.RTS-12.18;1;14.12.2018;20:38;110820,00;110830,00;110810,00;110820,00;109;;;
SPFB.RTS-12.18;1;14.12.2018;20:39;110820,00;110830,00;110810,00;110820,00;17;;;
SPFB.RTS-12.18;1;14.12.2018;20:40;110810,00;110810,00;110770,00;110790,00;310;;;
SPFB.RTS-12.18;1;14.12.2018;20:41;110780,00;110790,00;110750,00;110760,00;93;;;
SPFB.RTS-12.18;1;14.12.2018;20:42;110760,00;110810,00;110750,00;110810,00;75;;;
SPFB.RTS-12.18;1;14.12.2018;20:43;110800,00;110810,00;110800,00;110800,00;57;;;
SPFB.RTS-12.18;1;14.12.2018;20:44;110790,00;110800,00;110780,00;110790,00;13;;;
SPFB.RTS-12.18;1;14.12.2018;20:45;110780,00;110790,00;110740,00;110750,00;223;;;
SPFB.RTS-12.18;1;14.12.2018;20:46;110750,00;110750,00;110690,00;110700,00;382;;;
SPFB.RTS-12.18;1;14.12.2018;20:47;110700,00;110720,00;110680,00;110680,00;63;;;
SPFB.RTS-12.18;1;14.12.2018;20:48;110680,00;110700,00;110680,00;110700,00;98;;;
SPFB.RTS-12.18;1;14.12.2018;20:49;110680,00;110700,00;110670,00;110690,00;111;;;
SPFB.RTS-12.18;1;14.12.2018;20:50;110680,00;110730,00;110670,00;110690,00;128;;;
SPFB.RTS-12.18;1;14.12.2018;20:51;110710,00;110730,00;110700,00;110720,00;205;;;
SPFB.RTS-12.18;1;14.12.2018;20:52;110710,00;110750,00;110700,00;110750,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;20:53;110730,00;110740,00;110710,00;110720,00;55;;;
SPFB.RTS-12.18;1;14.12.2018;20:54;110720,00;110730,00;110710,00;110720,00;54;;;
SPFB.RTS-12.18;1;14.12.2018;20:55;110720,00;110760,00;110720,00;110740,00;85;;;
SPFB.RTS-12.18;1;14.12.2018;20:56;110740,00;110780,00;110730,00;110770,00;110;;;
SPFB.RTS-12.18;1;14.12.2018;20:57;110780,00;110790,00;110750,00;110790,00;119;;;
SPFB.RTS-12.18;1;14.12.2018;20:58;110790,00;110800,00;110740,00;110750,00;104;;;
SPFB.RTS-12.18;1;14.12.2018;20:59;110750,00;110760,00;110730,00;110730,00;85;;;
SPFB.RTS-12.18;1;14.12.2018;21:00;110720,00;110740,00;110700,00;110700,00;79;;;
SPFB.RTS-12.18;1;14.12.2018;21:01;110710,00;110750,00;110680,00;110680,00;358;;;
SPFB.RTS-12.18;1;14.12.2018;21:02;110700,00;110700,00;110650,00;110670,00;193;;;
SPFB.RTS-12.18;1;14.12.2018;21:03;110680,00;110700,00;110670,00;110680,00;142;;;
SPFB.RTS-12.18;1;14.12.2018;21:04;110700,00;110700,00;110670,00;110680,00;44;;;
SPFB.RTS-12.18;1;14.12.2018;21:05;110680,00;110710,00;110670,00;110690,00;29;;;
SPFB.RTS-12.18;1;14.12.2018;21:06;110680,00;110720,00;110670,00;110700,00;71;;;
SPFB.RTS-12.18;1;14.12.2018;21:07;110700,00;110740,00;110690,00;110730,00;78;;;
SPFB.RTS-12.18;1;14.12.2018;21:08;110740,00;110780,00;110740,00;110760,00;149;;;
SPFB.RTS-12.18;1;14.12.2018;21:09;110750,00;110790,00;110740,00;110750,00;100;;;
SPFB.RTS-12.18;1;14.12.2018;21:10;110760,00;110770,00;110760,00;110760,00;28;;;
SPFB.RTS-12.18;1;14.12.2018;21:11;110750,00;110800,00;110740,00;110780,00;175;;;
SPFB.RTS-12.18;1;14.12.2018;21:12;110780,00;110800,00;110750,00;110770,00;146;;;
SPFB.RTS-12.18;1;14.12.2018;21:13;110770,00;110790,00;110750,00;110790,00;80;;;
SPFB.RTS-12.18;1;14.12.2018;21:14;110780,00;110800,00;110760,00;110760,00;105;;;
SPFB.RTS-12.18;1;14.12.2018;21:15;110760,00;110780,00;110740,00;110750,00;207;;;
SPFB.RTS-12.18;1;14.12.2018;21:16;110770,00;110800,00;110750,00;110780,00;92;;;
SPFB.RTS-12.18;1;14.12.2018;21:17;110790,00;110800,00;110760,00;110770,00;69;;;
SPFB.RTS-12.18;1;14.12.2018;21:18;110770,00;110770,00;110710,00;110710,00;118;;;
SPFB.RTS-12.18;1;14.12.2018;21:19;110720,00;110730,00;110690,00;110720,00;191;;;
SPFB.RTS-12.18;1;14.12.2018;21:20;110730,00;110730,00;110710,00;110710,00;63;;;
SPFB.RTS-12.18;1;14.12.2018;21:21;110720,00;110720,00;110640,00;110670,00;526;;;
SPFB.RTS-12.18;1;14.12.2018;21:22;110680,00;110700,00;110660,00;110690,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;21:23;110680,00;110710,00;110660,00;110660,00;85;;;
SPFB.RTS-12.18;1;14.12.2018;21:24;110650,00;110660,00;110620,00;110650,00;303;;;
SPFB.RTS-12.18;1;14.12.2018;21:25;110650,00;110660,00;110630,00;110650,00;77;;;
SPFB.RTS-12.18;1;14.12.2018;21:26;110630,00;110680,00;110630,00;110630,00;237;;;
SPFB.RTS-12.18;1;14.12.2018;21:27;110650,00;110670,00;110650,00;110650,00;18;;;
SPFB.RTS-12.18;1;14.12.2018;21:28;110650,00;110690,00;110650,00;110680,00;81;;;
SPFB.RTS-12.18;1;14.12.2018;21:29;110680,00;110710,00;110670,00;110680,00;110;;;
SPFB.RTS-12.18;1;14.12.2018;21:30;110660,00;110670,00;110640,00;110650,00;117;;;
SPFB.RTS-12.18;1;14.12.2018;21:31;110630,00;110680,00;110630,00;110650,00;78;;;
SPFB.RTS-12.18;1;14.12.2018;21:32;110650,00;110690,00;110650,00;110650,00;108;;;
SPFB.RTS-12.18;1;14.12.2018;21:33;110640,00;110660,00;110630,00;110630,00;162;;;
SPFB.RTS-12.18;1;14.12.2018;21:34;110650,00;110670,00;110640,00;110650,00;113;;;
SPFB.RTS-12.18;1;14.12.2018;21:35;110640,00;110640,00;110560,00;110560,00;567;;;
SPFB.RTS-12.18;1;14.12.2018;21:36;110560,00;110640,00;110550,00;110630,00;344;;;
SPFB.RTS-12.18;1;14.12.2018;21:37;110620,00;110650,00;110620,00;110630,00;116;;;
SPFB.RTS-12.18;1;14.12.2018;21:38;110640,00;110680,00;110640,00;110660,00;93;;;
SPFB.RTS-12.18;1;14.12.2018;21:39;110670,00;110700,00;110660,00;110680,00;187;;;
SPFB.RTS-12.18;1;14.12.2018;21:40;110690,00;110700,00;110670,00;110680,00;57;;;
SPFB.RTS-12.18;1;14.12.2018;21:41;110690,00;110720,00;110690,00;110720,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;21:42;110720,00;110740,00;110690,00;110730,00;483;;;
SPFB.RTS-12.18;1;14.12.2018;21:43;110730,00;110740,00;110720,00;110730,00;60;;;
SPFB.RTS-12.18;1;14.12.2018;21:44;110750,00;110750,00;110730,00;110740,00;56;;;
SPFB.RTS-12.18;1;14.12.2018;21:45;110750,00;110770,00;110750,00;110760,00;138;;;
SPFB.RTS-12.18;1;14.12.2018;21:46;110770,00;110780,00;110750,00;110770,00;119;;;
SPFB.RTS-12.18;1;14.12.2018;21:47;110780,00;110790,00;110740,00;110770,00;296;;;
SPFB.RTS-12.18;1;14.12.2018;21:48;110760,00;110760,00;110720,00;110730,00;95;;;
SPFB.RTS-12.18;1;14.12.2018;21:49;110720,00;110730,00;110690,00;110700,00;202;;;
SPFB.RTS-12.18;1;14.12.2018;21:50;110710,00;110720,00;110700,00;110720,00;80;;;
SPFB.RTS-12.18;1;14.12.2018;21:51;110730,00;110740,00;110710,00;110740,00;133;;;
SPFB.RTS-12.18;1;14.12.2018;21:52;110730,00;110760,00;110730,00;110760,00;85;;;
SPFB.RTS-12.18;1;14.12.2018;21:53;110750,00;110760,00;110720,00;110730,00;49;;;
SPFB.RTS-12.18;1;14.12.2018;21:54;110750,00;110750,00;110720,00;110720,00;8;;;
SPFB.RTS-12.18;1;14.12.2018;21:55;110750,00;110760,00;110740,00;110760,00;26;;;
SPFB.RTS-12.18;1;14.12.2018;21:56;110750,00;110760,00;110740,00;110750,00;53;;;
SPFB.RTS-12.18;1;14.12.2018;21:57;110740,00;110750,00;110710,00;110720,00;71;;;
SPFB.RTS-12.18;1;14.12.2018;21:58;110710,00;110750,00;110710,00;110750,00;73;;;
SPFB.RTS-12.18;1;14.12.2018;21:59;110750,00;110750,00;110730,00;110740,00;16;;;
SPFB.RTS-12.18;1;14.12.2018;22:00;110740,00;110760,00;110730,00;110750,00;130;;;
SPFB.RTS-12.18;1;14.12.2018;22:01;110740,00;110760,00;110740,00;110750,00;111;;;
SPFB.RTS-12.18;1;14.12.2018;22:02;110750,00;110770,00;110750,00;110750,00;76;;;
SPFB.RTS-12.18;1;14.12.2018;22:03;110770,00;110780,00;110750,00;110760,00;101;;;
SPFB.RTS-12.18;1;14.12.2018;22:04;110760,00;110770,00;110740,00;110750,00;74;;;
SPFB.RTS-12.18;1;14.12.2018;22:05;110750,00;110780,00;110750,00;110780,00;113;;;
SPFB.RTS-12.18;1;14.12.2018;22:06;110780,00;110800,00;110770,00;110790,00;267;;;
SPFB.RTS-12.18;1;14.12.2018;22:07;110800,00;110840,00;110780,00;110780,00;369;;;
SPFB.RTS-12.18;1;14.12.2018;22:08;110770,00;110790,00;110760,00;110760,00;105;;;
SPFB.RTS-12.18;1;14.12.2018;22:09;110770,00;110780,00;110740,00;110760,00;55;;;
SPFB.RTS-12.18;1;14.12.2018;22:10;110750,00;110780,00;110750,00;110760,00;20;;;
SPFB.RTS-12.18;1;14.12.2018;22:11;110750,00;110750,00;110720,00;110730,00;126;;;
SPFB.RTS-12.18;1;14.12.2018;22:12;110710,00;110720,00;110680,00;110680,00;126;;;
SPFB.RTS-12.18;1;14.12.2018;22:13;110700,00;110700,00;110660,00;110680,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;22:14;110680,00;110690,00;110660,00;110670,00;122;;;
SPFB.RTS-12.18;1;14.12.2018;22:15;110680,00;110720,00;110680,00;110720,00;105;;;
SPFB.RTS-12.18;1;14.12.2018;22:16;110710,00;110740,00;110710,00;110730,00;106;;;
SPFB.RTS-12.18;1;14.12.2018;22:17;110720,00;110750,00;110710,00;110710,00;78;;;
SPFB.RTS-12.18;1;14.12.2018;22:18;110700,00;110720,00;110670,00;110680,00;71;;;
SPFB.RTS-12.18;1;14.12.2018;22:19;110670,00;110700,00;110670,00;110690,00;108;;;
SPFB.RTS-12.18;1;14.12.2018;22:20;110680,00;110690,00;110680,00;110690,00;26;;;
SPFB.RTS-12.18;1;14.12.2018;22:21;110690,00;110700,00;110680,00;110700,00;34;;;
SPFB.RTS-12.18;1;14.12.2018;22:22;110710,00;110730,00;110710,00;110730,00;51;;;
SPFB.RTS-12.18;1;14.12.2018;22:23;110730,00;110740,00;110700,00;110740,00;105;;;
SPFB.RTS-12.18;1;14.12.2018;22:24;110740,00;110760,00;110740,00;110760,00;36;;;
SPFB.RTS-12.18;1;14.12.2018;22:25;110750,00;110780,00;110750,00;110750,00;122;;;
SPFB.RTS-12.18;1;14.12.2018;22:26;110750,00;110760,00;110730,00;110750,00;115;;;
SPFB.RTS-12.18;1;14.12.2018;22:27;110760,00;110760,00;110680,00;110700,00;167;;;
SPFB.RTS-12.18;1;14.12.2018;22:28;110700,00;110710,00;110610,00;110640,00;418;;;
SPFB.RTS-12.18;1;14.12.2018;22:29;110640,00;110720,00;110610,00;110700,00;466;;;
SPFB.RTS-12.18;1;14.12.2018;22:30;110700,00;110750,00;110680,00;110720,00;202;;;
SPFB.RTS-12.18;1;14.12.2018;22:31;110700,00;110750,00;110700,00;110700,00;204;;;
SPFB.RTS-12.18;1;14.12.2018;22:32;110710,00;110710,00;110650,00;110680,00;389;;;
SPFB.RTS-12.18;1;14.12.2018;22:33;110650,00;110700,00;110640,00;110660,00;54;;;
SPFB.RTS-12.18;1;14.12.2018;22:34;110640,00;110690,00;110640,00;110660,00;117;;;
SPFB.RTS-12.18;1;14.12.2018;22:35;110650,00;110670,00;110600,00;110630,00;291;;;
SPFB.RTS-12.18;1;14.12.2018;22:36;110620,00;110670,00;110620,00;110640,00;326;;;
SPFB.RTS-12.18;1;14.12.2018;22:37;110650,00;110670,00;110620,00;110630,00;126;;;
SPFB.RTS-12.18;1;14.12.2018;22:38;110630,00;110640,00;110600,00;110600,00;80;;;
SPFB.RTS-12.18;1;14.12.2018;22:39;110600,00;110610,00;110580,00;110600,00;201;;;
SPFB.RTS-12.18;1;14.12.2018;22:40;110600,00;110610,00;110560,00;110570,00;252;;;
SPFB.RTS-12.18;1;14.12.2018;22:41;110570,00;110620,00;110560,00;110620,00;307;;;
SPFB.RTS-12.18;1;14.12.2018;22:42;110620,00;110670,00;110600,00;110600,00;197;;;
SPFB.RTS-12.18;1;14.12.2018;22:43;110610,00;110610,00;110540,00;110550,00;520;;;
SPFB.RTS-12.18;1;14.12.2018;22:44;110540,00;110590,00;110530,00;110580,00;177;;;
SPFB.RTS-12.18;1;14.12.2018;22:45;110580,00;110610,00;110570,00;110600,00;214;;;
SPFB.RTS-12.18;1;14.12.2018;22:46;110590,00;110650,00;110590,00;110630,00;216;;;
SPFB.RTS-12.18;1;14.12.2018;22:47;110640,00;110650,00;110620,00;110630,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;22:48;110620,00;110630,00;110530,00;110550,00;280;;;
SPFB.RTS-12.18;1;14.12.2018;22:49;110550,00;110610,00;110540,00;110610,00;159;;;
SPFB.RTS-12.18;1;14.12.2018;22:50;110600,00;110600,00;110560,00;110580,00;93;;;
SPFB.RTS-12.18;1;14.12.2018;22:51;110590,00;110640,00;110590,00;110630,00;157;;;
SPFB.RTS-12.18;1;14.12.2018;22:52;110640,00;110660,00;110590,00;110590,00;214;;;
SPFB.RTS-12.18;1;14.12.2018;22:53;110600,00;110630,00;110600,00;110630,00;158;;;
SPFB.RTS-12.18;1;14.12.2018;22:54;110640,00;110650,00;110580,00;110580,00;120;;;
SPFB.RTS-12.18;1;14.12.2018;22:55;110590,00;110610,00;110590,00;110610,00;41;;;
SPFB.RTS-12.18;1;14.12.2018;22:56;110600,00;110600,00;110550,00;110600,00;123;;;
SPFB.RTS-12.18;1;14.12.2018;22:57;110600,00;110660,00;110600,00;110650,00;141;;;
SPFB.RTS-12.18;1;14.12.2018;22:58;110650,00;110670,00;110630,00;110660,00;101;;;
SPFB.RTS-12.18;1;14.12.2018;22:59;110660,00;110680,00;110630,00;110640,00;217;;;
SPFB.RTS-12.18;1;14.12.2018;23:00;110640,00;110670,00;110620,00;110650,00;110;;;
SPFB.RTS-12.18;1;14.12.2018;23:01;110640,00;110730,00;110640,00;110680,00;394;;;
SPFB.RTS-12.18;1;14.12.2018;23:02;110680,00;110710,00;110670,00;110700,00;131;;;
SPFB.RTS-12.18;1;14.12.2018;23:03;110710,00;110750,00;110710,00;110710,00;319;;;
SPFB.RTS-12.18;1;14.12.2018;23:04;110720,00;110760,00;110720,00;110760,00;274;;;
SPFB.RTS-12.18;1;14.12.2018;23:05;110740,00;110750,00;110710,00;110730,00;116;;;
SPFB.RTS-12.18;1;14.12.2018;23:06;110730,00;110740,00;110710,00;110740,00;64;;;
SPFB.RTS-12.18;1;14.12.2018;23:07;110750,00;110760,00;110730,00;110760,00;82;;;
SPFB.RTS-12.18;1;14.12.2018;23:08;110750,00;110760,00;110710,00;110710,00;106;;;
SPFB.RTS-12.18;1;14.12.2018;23:09;110720,00;110730,00;110700,00;110710,00;164;;;
SPFB.RTS-12.18;1;14.12.2018;23:10;110690,00;110720,00;110690,00;110710,00;138;;;
SPFB.RTS-12.18;1;14.12.2018;23:11;110720,00;110770,00;110720,00;110750,00;268;;;
SPFB.RTS-12.18;1;14.12.2018;23:12;110760,00;110820,00;110750,00;110800,00;316;;;
SPFB.RTS-12.18;1;14.12.2018;23:13;110790,00;110800,00;110750,00;110750,00;185;;;
SPFB.RTS-12.18;1;14.12.2018;23:14;110760,00;110790,00;110760,00;110770,00;105;;;
SPFB.RTS-12.18;1;14.12.2018;23:15;110770,00;110770,00;110720,00;110730,00;192;;;
SPFB.RTS-12.18;1;14.12.2018;23:16;110730,00;110770,00;110720,00;110730,00;132;;;
SPFB.RTS-12.18;1;14.12.2018;23:17;110740,00;110740,00;110700,00;110720,00;131;;;
SPFB.RTS-12.18;1;14.12.2018;23:18;110710,00;110740,00;110710,00;110740,00;9;;;
SPFB.RTS-12.18;1;14.12.2018;23:19;110720,00;110730,00;110710,00;110720,00;24;;;
SPFB.RTS-12.18;1;14.12.2018;23:20;110710,00;110730,00;110680,00;110730,00;154;;;
